Random_Number_1	Random_Number_2
0.0193519	0.409174
0.0878531	0.130017
0.128577	0.0709922
0.858708	0.0884117
0.580354	0.507672
0.680872	0.320041
0.343346	0.383386
0.446981	0.534403
0.772615	0.740402
0.161272	0.899433
0.56827	0.474067
0.964516	0.711574
0.281674	0.264996
0.733212	0.140891
0.331993	0.931677
0.560328	0.729276
0.137656	0.664121
0.629184	0.0618028
0.956898	0.8733
0.0157778	0.1774
0.704142	0.301135
0.696921	0.362938
0.0362267	0.608236
0.554022	0.745162
0.481945	0.134263
0.0579043	0.294652
0.326784	0.676462
0.918283	0.92615
0.0988287	0.768022
0.382226	0.569218
0.67567	0.228983
0.595951	0.586305
0.38075	0.806637
0.410121	0.794099
0.0455782	0.874046
0.91246	0.642899
0.349684	0.425181
0.942166	0.806103
0.523713	0.104696
0.69218	0.579974
0.410243	0.152907
0.733006	0.301745
0.833836	0.759922
0.408887	0.329647
0.827325	0.485463
0.156063	0.972657
0.221909	0.846338
0.281779	0.910662
0.429349	0.384537
0.195631	0.610536
0.71531	0.409777
0.185406	0.279137
0.877146	0.938141
0.691581	0.427897
0.0340367	0.665984
0.710403	0.718146
0.455267	0.531623
0.790264	0.733634
0.813691	0.637757
0.651082	0.196982
0.0820819	0.598634
0.619337	0.441708
0.947564	0.159883
0.379137	0.787775
0.767701	0.643505
0.94554	0.277378
0.620496	0.238727
0.498365	0.742986
0.200441	0.77815
0.251041	0.570159
0.831218	0.937681
0.447759	0.106745
0.692074	0.393743
0.0668988	0.045009
0.92715	0.567106
0.109739	0.161487
0.921137	0.401165
0.452473	0.245174
0.858127	0.984995
0.78551	0.55665
0.563314	0.160762
0.45202	0.384082
0.642263	0.331369
0.828636	0.284636
0.268177	0.25279
0.7804	0.614976
0.621182	0.389913
0.298573	0.89713
0.369656	0.405099
0.538936	0.304165
0.372749	0.165133
0.399454	0.716531
0.558779	0.705993
0.351678	0.598912
0.0672129	0.782111
0.320395	0.122226
0.290512	0.384563
0.0739473	0.918233
0.856394	0.735976
0.967277	0.0400425
0.27313	0.444662
0.613361	0.410167
0.408585	0.622451
0.215467	0.188491
0.765149	0.75797
0.851356	0.891695
0.908392	0.2007
0.46382	0.43702
0.353861	0.643872
0.416987	0.354502
0.686618	0.699656
0.747276	0.973794
0.575135	0.889839
0.483848	0.344838
0.381658	0.897424
0.984958	0.727613
0.894983	0.697258
0.410383	0.42307
0.623265	0.664489
0.589927	0.615201
0.936465	0.602039
0.880656	0.00419296
0.736072	0.711164
0.942231	0.199407
0.300376	0.348919
0.856077	0.483574
0.839106	0.473515
0.227416	0.203559
0.728328	0.669573
0.985332	0.96136
0.00631878	0.224989
0.829174	0.17294
0.263398	0.155227
0.278195	0.0624068
0.719179	0.881139
0.827539	0.370526
0.672296	0.824047
0.769536	0.644863
0.741992	0.324845
0.51204	0.594065
0.140002	0.681528
0.985792	0.0960884
0.215393	0.609792
0.210675	0.978351
0.24121	0.146857
0.0298984	0.155096
0.105325	0.272254
0.0489844	0.980924
0.526872	0.395971
0.143164	0.0204308
0.565074	0.931834
0.00229713	0.990653
0.284256	0.413152
0.81291	0.718714
0.533545	0.92057
0.0517487	0.184812
0.693737	0.317896
0.47554	0.993609
0.0180413	0.790832
0.168947	0.751257
0.486308	0.199229
0.547153	0.583284
0.360688	0.294264
0.574221	0.293948
0.986933	0.0109796
0.251571	0.852532
0.672716	0.253812
0.551941	0.655905
0.683902	0.180309
0.754789	0.912677
0.911109	0.584285
0.0237087	0.969174
0.192717	0.371238
0.269803	0.872647
0.036765	0.139505
0.000624565	0.0605324
0.882771	0.111568
0.334838	0.848283
0.977449	0.953304
0.0667376	0.0676576
0.00713359	0.183667
0.705983	0.867736
0.275495	0.424941
0.792524	0.745346
0.34949	0.658449
0.618316	0.242027
0.712161	0.748896
0.200865	0.451058
0.467902	0.35167
0.253153	0.00638987
0.338747	0.308997
0.00308034	0.172427
0.862381	0.855386
0.766481	0.194908
0.830996	0.856149
0.456803	0.510841
0.206081	0.187794
0.603368	0.127122
0.12855	0.599823
0.311114	0.181282
0.341665	0.0548335
0.405501	0.119688
0.751583	0.608669
0.438854	0.522662
0.0177229	0.548872
0.302413	0.210832
0.198137	0.875908
0.346473	0.996548
0.987415	0.00628761
0.390123	0.0516528
0.561094	0.600537
0.557894	0.0026848
0.662332	0.821145
0.0310387	0.0169288
0.575848	0.0772533
0.418174	0.587261
0.686479	0.0168076
0.748458	0.272537
0.485476	0.922433
0.693893	0.487462
0.987657	0.48423
0.20887	0.0483406
0.975427	0.364054
0.954036	0.935967
0.208362	0.3553
0.273595	0.510182
0.482398	0.582809
0.702903	0.962699
0.338094	0.241882
0.28748	0.626063
0.031405	0.75461
0.618504	0.511784
0.456671	0.330892
0.12154	0.341148
0.211935	0.935488
0.965606	0.677788
0.274647	0.762146
0.746513	0.984015
0.202938	0.518999
0.0982811	0.00499239
0.90006	0.689187
0.665671	0.105315
0.803766	0.811484
0.348406	0.591593
0.589297	0.392301
0.553766	0.971358
0.991664	0.216887
0.0521527	0.839091
0.617007	0.984962
0.193186	0.404907
0.82975	0.846074
0.109158	0.793903
0.630868	0.274536
0.9518	0.631551
0.613417	0.417409
0.739305	0.619512
0.400395	0.383416
0.226475	0.82737
0.338883	0.942674
0.927669	0.406503
0.0748086	0.112984
0.340602	0.30284
0.296779	0.883443
0.473078	0.0605403
0.0147224	0.337242
0.664522	0.64039
0.622594	0.148924
0.902635	0.181299
0.380161	0.449944
0.621165	0.0431993
0.069186	0.0844338
0.267843	0.48984
0.261484	0.416027
0.856898	0.212926
0.541657	0.463222
0.760464	0.851638
0.485466	0.241048
0.131902	0.630144
0.343671	0.663026
0.0777533	0.274093
0.281886	0.990744
0.0147861	0.326128
0.213059	0.317297
0.230734	0.1019
0.472594	0.44238
0.975099	0.241447
0.265621	0.545418
0.600638	0.0456804
0.498997	0.24961
0.4781	0.688964
0.363637	0.971306
0.685705	0.176272
0.304457	0.120095
0.593109	0.957665
0.709903	0.310448
0.87883	0.801057
0.969945	0.128465
0.413929	0.732369
0.44933	0.868757
0.114917	0.682169
0.119725	0.948327
0.594799	0.977659
0.588529	0.840611
0.740102	0.144808
0.404946	0.432454
0.00626262	0.287171
0.660685	0.512254
0.736215	0.857272
0.532076	0.425317
0.457988	0.840601
0.199353	0.302003
0.707309	0.522399
0.208306	0.76446
0.378571	0.178433
0.855929	0.364165
0.196379	0.110235
0.606958	0.141601
0.203477	0.302065
0.846255	0.630002
0.120011	0.56821
0.0972049	0.0689307
0.137265	0.865225
0.615515	0.392017
0.481528	0.410548
0.941094	0.101586
0.974286	0.721181
0.680636	0.581232
0.743232	0.479088
0.71041	0.964096
0.706201	0.740011
0.984596	0.351563
0.612145	0.774646
0.601606	0.783558
0.337475	0.158506
0.322422	0.331597
0.772308	0.746289
0.851491	0.116435
0.678155	0.713888
0.170295	0.136275
0.264454	0.928661
0.0609646	0.762591
0.0647892	0.886965
0.966127	0.371366
0.531963	0.926551
0.144553	0.916687
0.858452	0.14678
0.526192	0.737904
0.0574643	0.168635
0.673839	0.500908
0.432822	0.792868
0.955266	0.147357
0.254698	0.0682176
0.741719	0.981898
0.716903	0.501968
0.0767707	0.837864
0.476165	0.43371
0.829736	0.675672
0.146279	0.729007
0.495082	0.648431
0.897573	0.95392
0.824791	0.255492
0.560815	0.179715
0.524496	0.969631
0.195709	0.176833
0.449136	0.0326014
0.628836	0.781719
0.650429	0.695558
0.388278	0.416432
0.419851	0.0289329
0.869157	0.712173
0.263856	0.607213
0.174945	0.351385
0.179372	0.499647
0.216284	0.948538
0.817339	0.642973
0.92246	0.644717
0.849255	0.6089
0.958489	0.103459
0.347542	0.810822
0.710789	0.820802
0.629706	0.226523
0.69919	0.565582
0.698292	0.268883
0.213564	0.414539
0.338497	0.398875
0.929429	0.314355
0.47944	0.199504
0.10363	0.138185
0.860598	0.800778
0.0808191	0.0531638
0.581744	0.298304
0.74052	0.489586
0.0281061	0.035261
0.45084	0.761388
0.736342	0.986122
0.609972	0.964915
0.165742	0.687585
0.632031	0.470156
0.306884	0.971545
0.968411	0.764248
0.631831	0.462487
0.55638	0.182732
0.259291	0.641111
0.679582	0.208221
0.786065	0.313555
0.919656	0.233674
0.0612178	0.412895
0.405427	0.0792411
0.925418	0.0854618
0.403189	0.671793
0.0910274	0.415876
0.173512	0.658623
0.529867	0.447161
0.213544	0.911627
0.392911	0.354637
0.254096	0.89157
0.141696	0.406799
0.557047	0.90828
0.543498	0.799789
0.445005	0.25426
0.845585	0.0818463
0.77726	0.689973
0.799122	0.866679
0.0860448	0.192959
0.195002	0.402566
0.894352	0.667944
0.401428	0.327704
0.775777	0.853652
0.235527	0.876436
0.521187	0.760803
0.356173	0.679607
0.493161	0.32969
0.567687	0.384069
0.412077	0.868334
0.626696	0.523346
0.919318	0.0555107
0.692651	0.143381
0.369277	0.196509
0.428784	0.567172
0.245955	0.737113
0.166202	0.673164
0.792697	0.509042
0.00335807	0.470768
0.167893	0.114325
0.482507	0.273127
0.546569	0.519955
0.128769	0.022828
0.853674	0.292392
0.0850385	0.246631
0.23821	0.562737
0.757471	0.987833
0.378505	0.306769
0.76221	0.0626811
0.868786	0.751323
0.79936	0.565539
0.660926	0.770604
0.922567	0.220682
0.307774	0.810306
0.388373	0.0742836
0.114443	0.305162
0.32895	0.201482
0.664026	0.0818296
0.887528	0.356788
0.161402	0.0669048
0.547661	0.392637
0.00667788	0.63468
0.815823	0.7817
0.712544	0.709899
0.234362	0.0352901
0.347033	0.984997
0.557126	0.519646
0.0379326	0.795023
0.979486	0.0755274
0.0393918	0.955869
0.28472	0.891357
0.790505	0.229869
0.16143	0.372944
0.436754	0.823188
0.556738	0.0804538
0.851667	0.797289
0.927387	0.0820507
0.599548	0.693974
0.242163	0.106658
0.0149566	0.40631
0.581637	0.497844
0.736424	0.733358
0.448102	0.551218
0.310674	0.802944
0.863173	0.448733
0.151621	0.152188
0.0140974	0.200206
0.325132	0.0159966
0.138795	0.512704
0.0215906	0.402781
0.854237	0.157171
0.340818	0.391129
0.848831	0.469478
0.0944479	0.00974913
0.376609	0.906925
0.200527	0.143579
0.525851	0.546631
0.148475	0.788033
0.553843	0.701243
0.438058	0.244396
0.939053	0.240862
0.218271	0.923593
0.459863	0.328735
0.198318	0.808913
0.256963	0.151496
0.194358	0.303044
0.718891	0.510632
0.796509	0.918947
0.789666	0.823436
0.00139439	0.555277
0.639354	0.529819
0.613084	0.00427553
0.936927	0.478245
0.853858	0.380053
0.765796	0.561227
0.773514	0.259144
0.734986	0.347828
0.837714	0.435605
0.793096	0.877946
0.174638	0.7237
0.631496	0.0880059
0.282093	0.711265
0.649887	0.4035
0.226799	0.420519
0.703597	0.968914
0.688016	0.91616
0.740406	0.36422
0.859866	0.597048
0.771801	0.304135
0.940372	0.683323
0.515057	0.802978
0.277226	0.774957
0.00669099	0.0916757
0.743333	0.146302
0.991691	0.733788
0.422225	0.592469
0.284046	0.09452
0.664843	0.476605
0.137263	0.174353
0.960451	0.877928
0.170414	0.467674
0.284992	0.539437
0.528054	0.775211
0.912647	0.598515
0.92498	0.537614
0.877191	0.788476
0.586328	0.239123
0.728314	0.678706
0.718519	0.140984
0.714881	0.50932
0.1577	0.0898443
0.4175	0.830094
0.510664	0.884329
0.957288	0.0150715
0.989291	0.081351
0.294046	0.452077
0.215891	0.590538
0.178682	0.955396
0.960247	0.142061
0.360493	0.442654
0.00222347	0.383744
0.463329	0.989836
0.0231755	0.125907
0.331508	0.550384
0.260334	0.0542726
0.452866	0.634994
0.179278	0.58096
0.366923	0.0555264
0.638032	0.0365059
0.758443	0.232882
0.60917	0.808809
0.0816678	0.967369
0.942643	0.601301
0.144906	0.00378552
0.599855	0.681393
0.244039	0.481178
0.975144	0.802489
0.290356	0.681126
0.222528	0.971838
0.653274	0.786686
0.677185	0.901328
0.896516	0.492314
0.292338	0.417032
0.833118	0.919796
0.450008	0.412856
0.801953	0.946087
0.211459	0.0961001
0.467867	0.00434149
0.18378	0.111882
0.127976	0.78795
0.051988	0.931965
0.458784	0.76467
0.172478	0.751692
0.0115141	0.433826
0.182159	0.757178
0.162194	0.0991887
0.748801	0.201433
0.293764	0.61436
0.849216	0.0620937
0.80703	0.0919324
0.890644	0.692874
0.456874	0.186681
0.291659	0.117404
0.704276	0.374027
0.512896	0.154396
0.128648	0.312523
0.966082	0.382184
0.312753	0.442576
0.134788	0.110029
0.419924	0.859321
0.813905	0.739326
0.907845	0.537865
0.778027	0.559939
0.722218	0.54839
0.047319	0.965862
0.624047	0.166605
0.747592	0.105396
0.459044	0.107079
0.41213	0.533256
0.148344	0.697974
0.54173	0.184377
0.0554419	0.568698
0.85071	0.928074
0.703222	0.925283
0.0720765	0.0119844
0.311512	0.848101
0.623276	0.231628
0.677867	0.178776
0.00494073	0.329024
0.64249	0.853487
0.492621	0.866055
0.888593	0.91814
0.250551	0.558688
0.886975	0.774513
0.587943	0.316967
0.271328	0.139571
0.718757	0.716838
0.0376992	0.191944
0.185375	0.409366
0.525268	0.274121
0.919203	0.618595
0.34948	0.54931
0.848334	0.804415
0.241588	0.574159
0.888382	0.927315
0.962895	0.308963
0.11221	0.47508
0.0219427	0.99736
0.689808	0.281622
0.912534	0.897154
0.0109988	0.0620688
0.197122	0.130973
0.372873	0.923978
0.926002	0.910907
0.473722	0.571451
0.8016	0.176214
0.531136	0.174834
0.225987	0.384535
0.770607	0.93452
0.801655	0.114942
0.210283	0.724401
0.263755	0.141961
0.0589366	0.950311
0.0679418	0.501065
0.0798381	0.111382
0.614269	0.991299
0.508048	0.711222
0.231269	0.492673
0.737705	0.951004
0.0299982	0.601037
0.270586	0.983842
0.49321	0.941445
0.612583	0.0588513
0.156357	0.612174
0.408353	0.813416
0.85356	0.121047
0.64553	0.547128
0.957536	0.327328
0.998766	0.189727
0.467732	0.5864
0.026756	0.831352
0.941287	0.639195
0.914762	0.514756
0.606594	0.10019
0.626647	0.133248
0.976926	0.206806
0.781459	0.818446
0.904246	0.987403
0.235783	0.72867
0.400501	0.0308701
0.317334	0.557949
0.620964	0.850843
0.260644	0.714517
0.029605	0.200143
0.252524	0.17876
0.419679	0.876382
0.984176	0.4044
0.99811	0.26857
0.997578	0.180061
0.605209	0.105112
0.318539	0.343486
0.329105	0.44408
0.754415	0.173517
0.175713	0.659515
0.945501	0.496928
0.158964	0.303127
0.205677	0.180475
0.534003	0.905655
0.314835	0.393618
0.0436408	0.574247
0.142126	0.0957624
0.668501	0.591732
0.151591	0.595647
0.320775	0.116869
0.0278206	0.654943
0.593446	0.46672
0.830744	0.716132
0.0268121	0.346321
0.814966	0.641133
0.126844	0.593868
0.0788573	0.752289
0.70044	0.130103
0.206534	0.497108
0.93742	0.354448
0.263083	0.844337
0.147011	0.0156877
0.119834	0.903722
0.444549	0.599402
0.272903	0.53537
0.20189	0.75812
0.705162	0.00416324
0.0862777	0.978164
0.679462	0.626953
0.396572	0.233005
0.43989	0.954179
0.573191	0.295798
0.272414	0.720185
0.536771	0.506079
0.815876	0.879635
0.715253	0.863513
0.15341	0.489717
0.995158	0.795311
0.072685	0.444114
0.913447	0.768812
0.224425	0.901558
0.151737	0.128897
0.03151	0.122582
0.665715	0.409933
0.689334	0.421875
0.415696	0.292409
0.354339	0.50874
0.649202	0.00500516
0.425323	0.81948
0.0627274	0.358338
0.143718	0.405895
0.335232	0.649738
0.358806	0.645969
0.0831304	0.813658
0.465583	0.888768
0.746355	0.153469
0.785835	0.582812
0.40909	0.165987
0.509004	0.219299
0.593196	0.967602
0.382026	0.771746
0.344276	0.289159
0.666511	0.788918
0.0885517	0.853741
0.827488	0.540335
0.954454	0.819907
0.07049	0.1034
0.803237	0.337838
0.0520624	0.347987
0.811349	0.0284838
0.849737	0.0568104
0.604236	0.676918
0.975769	0.332235
0.725688	0.480706
0.0353921	0.344088
0.9702	0.221175
0.448914	0.68792
0.564212	0.961193
0.0771836	0.210638
0.543584	0.556001
0.883342	0.566052
0.685458	0.0333869
0.804795	0.936003
0.282238	0.627061
0.270312	0.264163
0.212224	0.804823
0.223888	0.180033
0.672045	0.837037
0.252782	0.505992
0.6488	0.354058
0.842707	0.711239
0.00868328	0.284223
0.921547	0.981716
0.109006	0.546507
0.538395	0.32341
0.937411	0.910037
0.351819	0.469917
0.0024156	0.976231
0.990778	0.99891
0.0631535	0.232929
0.450466	0.850157
0.585751	0.761257
0.739923	0.000170453
0.0405114	0.418731
0.559762	0.272693
0.690333	0.99539
0.00466059	0.349098
0.984103	0.802642
0.539155	0.181839
0.892612	0.84338
0.0771298	0.123392
0.251302	0.84353
0.895122	0.150844
0.488134	0.000892833
0.439325	0.38952
0.435545	0.620895
0.0530145	0.344759
0.840872	0.52467
0.630017	0.534745
0.55159	0.527316
0.971334	0.247151
0.782777	0.309339
0.928891	0.0888511
0.410523	0.520392
0.125364	0.191191
0.431597	0.924044
0.166792	0.671912
0.522375	0.783995
0.372197	0.330784
0.449238	0.951087
0.687312	0.740143
0.236282	0.517233
0.403004	0.19156
0.852021	0.279026
0.697147	0.631717
0.452908	0.808122
0.110156	0.400919
0.385952	0.664438
0.833926	0.43508
0.83731	0.684217
0.965318	0.351716
0.568953	0.499965
0.22036	0.653685
0.985986	0.921169
0.0045632	0.301127
0.187853	0.664933
0.894044	0.929376
0.346752	0.471971
0.532402	0.548974
0.194756	0.472963
0.705665	0.476626
0.360554	0.538598
0.819326	0.115838
0.37048	0.43016
0.344017	0.672002
0.132104	0.45271
0.423058	0.811933
0.0937413	0.0140703
0.168112	0.131231
0.313317	0.392095
0.101022	0.247722
0.354592	0.0258729
0.551525	0.982024
0.70319	0.928265
0.616822	0.00523847
0.665058	0.74355
0.501318	0.406855
0.518309	0.967733
0.279269	0.383082
0.861773	0.752851
0.419678	0.753514
0.269806	0.862313
0.686224	0.175509
0.0283616	0.858653
0.628429	0.204746
0.78334	0.36809
0.544897	0.536637
0.623936	0.930571
0.894746	0.347304
0.0413817	0.0142277
0.602863	0.560528
0.930532	0.261904
0.988247	0.379807
0.161408	0.238666
0.260874	0.696039
0.419786	0.626483
0.327998	0.0987005
0.414289	0.772269
0.706824	0.256508
0.341812	0.687121
0.953159	0.82443
0.0839642	0.810939
0.648599	0.861334
0.467242	0.456688
0.205939	0.341775
0.505061	0.0799797
0.759434	0.949827
0.702489	0.273471
0.182562	0.0421898
0.880486	0.666152
0.193491	0.995513
0.422064	0.950636
0.9541	0.0629288
0.108395	0.169009
0.0746433	0.203159
0.276998	0.706736
0.347043	0.541448
0.934639	0.642078
0.17558	0.482789
0.290518	0.147002
0.645852	0.732774
0.20226	0.642467
0.713039	0.533012
0.451335	0.771008
0.0326713	0.0807036
0.845896	0.146123
0.595642	0.0544648
0.866836	0.888134
0.894819	0.0724534
0.738883	0.763953
0.969008	0.922772
0.867151	0.942847
0.335626	0.00889488
0.956913	0.637465
0.729213	0.89722
0.263003	0.0576774
0.807824	0.223639
0.91519	0.968673
0.999737	0.14061
0.541797	0.782203
0.365066	0.204417
0.160223	0.968797
0.678855	0.780981
0.72663	0.669863
0.821305	0.591217
0.528283	0.758029
0.799971	0.681708
0.0723275	0.443993
0.516897	0.0639522
0.0158063	0.553634
0.728432	0.604007
0.027305	0.759618
0.993051	0.0579102
0.398671	0.36139
0.0683161	0.306811
0.534392	0.64378
0.0331885	0.2662
0.200367	0.828504
0.00796262	0.265611
0.314954	0.0622174
0.137874	0.961698
0.0896864	0.607946
0.847364	0.688789
0.495505	0.669751
0.422733	0.0741544
0.607319	0.795484
0.672933	0.923107
0.674013	0.262923
0.603066	0.18036
0.87168	0.506247
0.277062	0.211971
0.678858	0.471575
0.306308	0.478085
0.356409	0.723025
0.511511	0.566326
0.0429497	0.403782
0.0177661	0.542959
0.434806	0.616352
0.719387	0.817256
0.692511	0.0485109
0.32377	0.630579
0.342857	0.825673
0.969382	0.0494922
0.336517	0.706218
0.0581288	0.961047
0.75259	0.97308
0.314967	0.452628
0.346227	0.718671
0.0281213	0.829179
0.37666	0.196797
0.719951	0.698508
0.455963	0.15375
0.284563	0.481069
0.673928	0.638725
0.643594	0.779905
0.0293625	0.579112
0.258	0.0616196
0.515672	0.522271
0.025873	0.596733
0.280326	0.428533
0.40732	0.341041
0.762201	0.158589
0.15594	0.826114
0.423698	0.460427
0.334536	0.159765
0.881065	0.162805
0.608454	0.242628
0.817981	0.778449
0.720631	0.0960167
0.462279	0.0946288
0.232293	0.605902
0.152432	0.653143
0.648335	0.474906
0.515334	0.544528
0.876647	0.623944
0.603612	0.291803
0.662145	0.725001
0.647655	0.806922
0.692172	0.787536
0.177163	0.207736
0.789107	0.317974
0.586536	0.314858
0.890715	0.565385
0.808061	0.795391
0.924388	0.556526
0.241231	0.0690093
0.854254	0.593391
0.656149	0.765632
0.398171	0.373704
0.343615	0.506248
0.712143	0.163141
0.850642	0.962664
0.672245	0.614288
0.122771	0.867451
0.400452	0.653914
0.54196	0.111159
0.396342	0.132472
0.200169	0.665483
0.798727	0.552483
0.33745	0.511765
0.85469	0.921786
0.087446	0.368604
0.65224	0.57746
0.659493	0.163492
0.494177	0.0502704
0.139664	0.492675
0.906798	0.385432
0.248415	0.687842
0.263239	0.682241
0.933887	0.834193
0.0762514	0.444761
0.696869	0.216047
0.781482	0.111654
0.328302	0.0127325
0.478006	0.0685772
0.611091	0.770129
0.876452	0.18218
0.697098	0.991365
0.155077	0.721671
0.624997	0.282142
0.177865	0.0488982
0.76503	0.286953
0.53339	0.0722241
0.00323459	0.340204
0.979776	0.859074
0.538867	0.223106
0.459482	0.841434
0.0174844	0.775437
0.203329	0.960228
0.128058	0.904699
0.543887	0.0334102
0.0499568	0.618684
0.853478	0.0731968
0.791687	0.66115
0.0748125	0.437782
0.593648	0.922719
0.610534	0.140751
0.698872	0.157861
0.737986	0.0688671
0.50219	0.43575
0.0289556	0.00252506
0.377395	0.502125
0.233581	0.169445
0.332844	0.499259
0.0076497	0.180482
0.599893	0.936347
0.157797	0.794307
0.818632	0.550626
0.306666	0.800198
0.189528	0.609844
0.319577	0.766874
0.541833	0.772743
0.33461	0.926899
0.447311	0.141154
0.575333	0.70781
0.352035	0.568895
0.264895	0.0034082
0.542976	0.987338
0.875842	0.580433
0.136559	0.731332
0.517829	0.126587
0.0134042	0.51353
0.955187	0.562906
0.529574	0.059827
0.314954	0.0221613
0.201544	0.572939
0.2954	0.139852
0.764359	0.583724
0.807293	0.975538
0.212776	0.521703
0.270497	0.155014
0.0896808	0.0873864
0.839368	0.27869
0.160514	0.679696
0.586541	0.215126
0.365327	0.101689
0.173551	0.320447
0.128342	0.288379
0.368531	0.177731
0.221881	0.915488
0.932603	0.452744
0.959593	0.866044
0.722926	0.704154
0.463441	0.943657
0.300397	0.384931
0.168	0.447639
0.404151	0.534143
